Patent_Code,Patent_Number,Patent_ID,Status,Classes,Title,Organization
PV,2015-591,306663,Platný dokument,"C04B14/04, C04B28/04, C04B24/18, C04B24/30, C04B24/32, C04B14/38, C04B16/06",CS: Suchá prefabrikovaná směs multifunkčního silikátového kompozituEN: A dry prefabricated mixture of a multifunctional silicate composite,"České vysoké učení technické v Praze, Praha 6, Dejvice, Česká republika"
PV,2015-730,306218,Zaniklý dokument,"A01K61/00, A01K61/17",CS: Způsob eliminace lepivosti jiker rybEN: Method of eliminating adhesive capacity of fish roe,"Jihočeská univerzita v Českých Budějovicích, České Budějovice, Česká republika"
PV,2015-781,307848,Zaniklý dokument,"F01N1/06, F01N1/08",CS: Kombinovaný tlumič hluku výfukových plynůEN: Combined exhaust gases silencer,"Zdeněk Mach, Úvaly, Česká republika"
PV,2015-785,306837,Platný dokument,"A62D3/00, A62D3/34, A62D3/11, A62D3/115, B82B3/00, B82Y30/00",CS: Způsob in-situ sanace horninového prostředí kontaminovaného škodlivými chemickými sloučeninamiEN: A method of in-situ remediation of a rock environment contaminated by harmful chemical compounds,"Technická univerzita v Liberci, Liberec, Liberec I-Staré Město, Česká republika"
PV,2015-873,NULL,Negativně ukončená po zveřejnění,"C23C14/35, C23C8/32",CS: Způsob nanášení nerezové vrstvy na výrobek,"GRABNER INVEST LTD, 6031 Larnaca, Kypr, Kypr"
PUV,2015-30591,28045,Zaniklý dokument,"C12M1/38, C12M1/34, B09B3/00, B09B3/65",CS: Fermentor pro suchou anaerobní fermentaciEN: Fermenter for dry anaerobic fermentation,"AIVOTEC s.r.o., Kroměříž, Česká republika"
PUV,2015-30614,27974,Platný dokument,"E01D2/00, E01D19/00, E01D101/30, E01D21/00",CS: Železobetonový rám s optimalizovaným statickým působenímEN: Reinforced concrete frame with optimized static action,"České vysoké učení technické v Praze, Praha 6, Dejvice, Česká republika"
PUV,2015-30631,28112,Zaniklý dokument,"B01D46/00, B09B3/00, C02F11/00",CS: Filtrační náplň pro zařízení určené k čištění odpadního vzduchuEN: Filter charge of apparatus for discharged air purification,"Výzkumný ústav rostlinné výroby, v. v. i., Praha 6, Ruzyně, Česká republika"
PUV,2015-30632,28325,Zaniklý dokument,C02F1/28,CS: Přípravek pro čištění odpadních vod na bázi hydrotermálně upravených bioodpadůEN: Composition for wastewater treatment based on hydrothermally modified biowaste,"Výzkumný ústav rostlinné výroby, v. v. i., Praha 6, Ruzyně, Česká republika"
PUV,2015-30676,27982,Platný dokument,C05G1/00,"CS: Vícesložkové kapalné hnojivo, vhodné zejména pro výživu kukuřiceEN: Multicomponent liquid fertilizer, suitable particularly for maize feeding","Univerzita Palackého v Olomouci, Olomouc, Česká republikaFosfa a.s., Břeclav, Poštorná, Česká republika"
PUV,2015-30715,28332,Platný dokument,"E04B1/10, E04H3/10, A63G31/00",CS: Dřevěná stavbaEN: Timber structure,"Ing. Tomáš Tomsa, Turnov, Česká republika"
PUV,2015-30766,28081,Platný dokument,B64D17/80,CS: Záchranné zařízení pro bezpilotní letecké prostředkyEN: Life-saving equipment for unmanned air vehicles,"Vysoké učení technické v Brně, Brno, Veveří, Česká republikaIng. Milan Bábovka, Liberec, Česká republika"
PUV,2015-30776,28255,Zaniklý dokument,"E04F13/07, E04F13/077, E04F13/10, E04F13/16",CS: Zateplený provětrávaný obvodový plášť stavebního objektu se stříkanou polyuretanovou pěnouEN: Thermally insulated ventilated envelope of building object with sprayed polyurethane foam,"Karel Holub, Praha 10, Česká republika"
PUV,2015-30902,28350,Zaniklý dokument,G06F3/0346,CS: Systém a sada pro přenos signálu z nerovného povrchu trojrozměrné struktury na detektor registrující elektrické impulsyEN: System and set for signal transmission from uneven surface of three-dimensional structure to a detector,"Univerzita Palackého v Olomouci, Olomouc, Česká republika"
PUV,2015-30904,28351,Zaniklý dokument,B65F1/02,CS: Kontejnerový přepravník pro shromažďování a svoz kovového odpaduEN: Container for collecting and pickup of metal scrap,"INTERAGENCIE HOLDING s.r.o., Praha 6, Střešovice, Česká republika"
PUV,2015-30993,28240,Zaniklý dokument,"A47D13/02, A45F3/14, A61H11/00",CS: Šátek pro kojící matkyEN: Handkerchief for nursing mothers,"Bc. Martina Štefanková, Klášterec nad Ohří, Česká republika"
PUV,2015-31015,28882,Platný dokument,"G09F7/18, H04W4/00, H04B5/00","CS: Informační štítek, zejména pro dílenský nábytekEN: Information label, especially for workshop furniture","Petr Polák, Opatov, Česká republika"
PUV,2015-31016,29781,Platný dokument,A47B57/16,CS: Uspořádání otvorů pro ukotvení polic na vnitřních bočních plochách dílenského nábytkového kusuEN: Arrangement of openings for attaching shelves on internal lateral faces of workshop piece of furniture,"Petr Polák, Opatov, Česká republika"
PUV,2015-31129,28677,Platný dokument,"D06M10/02, D21H25/04, B29C59/14, H05H1/24","CS: Zařízení pro povrchovou plazmovou úpravu materiálu ze skupiny fólie, papír, textilie, netkaná textilieEN: Device for plasma surface treatment of material being selected from the group comprising film, paper, fabric, non-woven fabric","Masarykova univerzita, Brno, Česká republika"
PUV,2015-31174,28560,Zaniklý dokument,"A62D3/10, A62D3/19, B01D53/32",CS: Zařízení pro snižování toxicity plynných směsíEN: Device to reduce toxicity of gaseous mixtures,"Státní ústav jaderné, chemické a biologické ochrany, v. v. i., Milín, Česká republika"
PUV,2015-31202,28506,Platný dokument,"F01B19/02, F02B75/36",CS: Membránový parní motorEN: Membrane-type steam engine,"Dušan Färber, Horšovský Týn, Česká republikaJaroslav Drahonský, Nýrsko, Česká republikaIng. Václav Kohlbek, Kolinec, Česká republika"
PUV,2015-31252,28995,Zaniklý dokument,A23B7/148,CS: Prostředí skladovacího prostoru pro skladování plodů asijských hrušníEN: Storage space environment for storing fruits of Asian pear trees,"Mendelova univerzita v Brně, Zahradnická fakulta,Ústav posklizňové technologie zahradnických produktů, Lednice, Česká republika"
PUV,2015-31280,29062,Zaniklý dokument,"H01L31/024, H02M7/42, F24H6/00",CS: Zařízení pro fotovoltaický ohřevEN: Photovoltaic heating plant,"Ing. Martin Kolařík, Přerov, Česká republika"
PUV,2015-31282,28616,Platný dokument,"F16F7/00, E01F15/14","CS: Vnitřní struktura deformačního bloku, deformační blok a deformační soustavaEN: Deformation block internal structure, deformation block and deformation system","České vysoké učení technické v Praze, Praha 6, Dejvice, Česká republika"
PUV,2015-31298,28639,Zaniklý dokument,"B28D1/14, B23B41/02, E21B15/00, E04H12/28","CS: Zařízení k řezání otvoru, zejména komínového otvoruEN: Device for cutting an opening, especially chimney opening","Martin Divila, Zlín - Kostelec, Česká republika"
PUV,2015-31319,28580,Zaniklý dokument,G05D27/02,"CS: Systém pro řízení technologických procesů, zejména pro budovy a jejich přilehlá vybaveníEN: System for controlling technological processes, especially for buildings and adjoining equipment thereof","Ing. Petr Brůha, Praha 5, Česká republika"
PUV,2015-31394,28662,Zaniklý dokument,"E04H4/06, E04H4/16","CS: Segment, zejména pro modulové systémy kolejnicových vedení pojezdů zastřešení bazénůEN: Segment, especially for modular systems of rail guides of pool roofing undercarriage","Bumerang - zastřešení bazénů s.r.o., Velký Týnec, Česká republika"
PUV,2015-31430,28642,Platný dokument,"E21F5/02, B05B1/00",CS: Rotační mlžicí jednotkaEN: Rotary spraying unit,"VUHU a.s., Most, Česká republika"
PUV,2015-31471,30170,Platný dokument,"C04B28/04, C04B14/04, C04B18/08, C04B22/10",CS: Suchá prefabrikovaná směs multifunkčního silikátového kompozituEN: Dry prefabricated mixture of multifunctional silicate composite,"České vysoké učení technické v Praze, Praha 6, Dejvice, Česká republika"
PUV,2015-31518,28839,Zaniklý dokument,"E02B3/00, E02B15/00, E02B11/00",CS: Retenční systém pro snížení kontaminace radionuklidyEN: Reference system for reducing radionuclide contamination,"Česká zemědělská univerzita v Praze, Praha 6, Česká republikaJihočeská univerzita v Českých Budějovicích, České Budějovice 2, Česká republika"
PUV,2015-31911,29421,Platný dokument,"F24F12/00, F24F13/24",CS: Interiérová větrací jednotkaEN: Interior ventilation unit,"ATREA Group a.s., Jablonec nad Nisou, Rýnovice, Česká republika"
PUV,2015-31926,29484,Platný dokument,"F24F13/24, F24F12/00",CS: Vertikální větrací jednotkaEN: Vertical ventilation unit,"ATREA Group a.s., Jablonec nad Nisou, Rýnovice, Česká republika"
EP,2015-158482,3005948,Platný dokument,"A61B10/00, A63H27/10, A61B5/155, A61B5/15, B65B3/00","CS: Zařízení, systém a způsob plnění nádob tekutinamiEN: APPARATUS, SYSTEM AND METHOD FOR FILLING CONTAINERS WITH FLUIDS","Tinnus Enterprises, LLC, Plano, TX 75074, Spojené státy americké"
EP,2015-159322,3069797,Neúčinný EP od počátku,"B05C1/08, B05C1/16, B05D1/28, B05C5/02, B05C11/02",EN: COMBINATION OF DEVICE FOR APPLYING A HOT-MELT TO A WEB OF MATERIAL AND A WEB OF MATERIAL,"Maan Intellectual Properties B.V., 8102 HR Raalte, Nizozemsko"
EP,2015-160849,2915446,Neúčinný EP od počátku,"A45D2/02, A45D2/36, A45D6/02, A45D1/04, A45D1/06",EN: Hair styling device,"TF3 Limited, Birmingham B16 0DZ, Velká Británie"
EP,2015-275233,3078618,Neúčinný EP od počátku,"B65G67/02, B65G69/24",EN: GOODS MOVEMENT APPARATUS,"Adams, William Mark, Retford,
Nottinghamshire DN22 8PT, Velká Británie"
EP,2015-305265,3059307,Platný dokument,"A01K67/027, C12N5/071",CS: Použití lamininu pro diferenciaci pluripotentních buněk do buněk rodových linií hepatocytůEN: Use of a laminin for differentiating pluripotent cells into hepatocyte lineage cells,"INSERM (Institut National de la Santé et de la 
Recherche Médicale), 75013 Paris, FrancieNantes Université, 44000 Nantes, Francie"
EP,2015-306016,3109779,Neúčinný EP od počátku,G06F17/50,EN: METHOD FOR GENERATING AN ELECTRONIC CIRCUIT MODELLING SUBSTRATE COUPLING EFFECTS IN AN INTEGRATED CIRCUIT,"Université Pierre et Marie Curie, 75005 Paris, FrancieCNRS 
Centre National de la Recherche Scientifique, 75016 Paris, Francie"
EP,2015-705658,3110464,Platný dokument,"A61L27/16, A61L27/50","CS: Sesíťované, hydrofobní, akrylové kopolymery vyrobené z 2-fenoxy-tetraaethylen-glykolového akrylátu a určené pro nitrooční čočkyEN: CROSSLINKED, HYDROPHOBIC ACRYLIC COPOLYMER MADE OF 2-PHENOXY-TETRAETHYLENE-GLYCOL ACRYLATE AND INTENDED FOR INTRAOCULAR LENSES","CRISTALENS INDUSTRIE, 22300 Lannion, Francie"
EP,2015-706908,3105573,Neúčinný EP od počátku,"G01N27/24, G01N33/44",EN: METHOD FOR DETECTING WELD DEFECTS,"Electricité de France, 75008 Paris, Francie"
EP,2015-707408,3218555,Platný dokument,"E04C2/292, E04C2/296, E04C2/38, E04B1/61, E04C2/24, B29C33/30, B29C33/42, B29C44/58",CS: Sestava stavebních panelů a způsob výrobyEN: BUILDING PANEL ASSEMBLY AND METHOD OF MANUFACTURING,"Etopia Eco Holdings Limited, London, SW1P 4QP, Velká Británie"
EP,2015-710832,3110783,Neúčinný EP od počátku,C07C41/30,EN: PROCESS FOR HIGH-YIELD PREPARATION OF P-(R)CALIX[9-20]ARENES,"Université Paris-Saclay, 91190 Saint-Aubin, FrancieCentre National de la Recherche Scientifique, 75794 Paris Cedex 16, Francie"
EP,2015-711666,3114242,Platný dokument,"C21C5/00, F27D3/16, F27D19/00, F27B1/16","CS: Způsob k provozování šachtové pece, zejména vysoké peceEN: METHOD FOR OPERATING A SHAFT FURNACE, IN PARTICULAR A BLAST FURNACE","ThyssenKrupp Steel Europe AG, 47166 Duisburg, Spolková republika Německothyssenkrupp AG, 45143 Essen, Spolková republika Německo"
EP,2015-713222,3119220,Neúčinný EP od počátku,"A24F47/00, A61M15/06",EN: AN INHALER,"Kind Consumer Limited, London
Greater London EC1R 5AR, Velká Británie"
EP,2015-716524,3131569,Neúčinný EP od počátku,A61P35/00,EN: APOO FOR USE IN A METHOD FOR TREATING CANCER AND VARIOUS PATHOPHYSIOLOGICAL SITUATIONS,"Rouet, Philippe, 31810 Clermont le fort, FrancieSmih-Rouet, Fatima, 31810 Clermont le fort, Francie"
EP,2015-717522,3112472,Neúčinný EP od počátku,"C12P33/00, C12N9/02, C12R1/34","EN: SELECTIVE MYCOBACTERIUM SMEGMATIS MC2 155 RECOMBINANT MUTANTS AND USE THEREOF FOR PRODUCING  1,4-ANDROSTADIENE-3,17-DIONE OR 4-ANDROSTENE-3,17-DIONE FROM NATURAL STEROLS","Consejo Superior De Investigaciones Científicas, 28006 Madrid, Španělsko"
EP,2015-719620,3123149,Neúčinný EP od počátku,"G01N21/64, G02B21/16, G02B21/00, G05B19/418, G05B19/042","EN: METHOD FOR CONTROLLING A PLURALITY OF FUNCTIONAL MODULES INCLUDING A MULTI-WAVELENGTH IMAGING DEVICE, AND CORRESPONDING CONTROL SYSTEM","CNRS (Centre National de la Recherche 
Scientifique), 75016 Paris Cedex 16, FrancieUniversité de Rennes I, 35065 Rennes Cedex, Francie"
EP,2015-723597,3140034,Neúčinný EP od počátku,"B01J21/18, B01J23/42, B01J23/52, B01J23/46, B01J23/652, B01J23/656, B01J23/755, B01J23/89, B01J37/08, B01J35/00, B01J35/10, B01J37/00, B01J37/02, C04B35/532, C07C29/149, C07C51/255, C07C55/12, C07C209/16, C07C209/18, B01J23/06",EN: METHOD FOR PREPARING CARBON BLACK BASED SHAPED POROUS PRODUCTS,"Archer-Daniels-Midland Company, Chicago, IL 60601, Spojené státy americké"
EP,2015-725767,3134910,Neúčinný EP od počátku,"H01H1/22, H01H73/04",EN: DEVICE WITH MOVABLE CONTACT WITHOUT CONDUCTIVE BRAID,"Hager-Electro SAS (Société par Actions Simplifiée), 67210 Obernai, Francie"
EP,2015-731884,3158059,Zaniklý dokument,"C12N7/00, A61K39/00",CS: Způsob pro rychlé vytvoření atenuovaného RNA viruEN: METHOD FOR RAPID GENERATION OF AN ATTENUATED RNA VIRUS,"Université d'Aix-Marseille, 13007 Marseille, FrancieINSERM (Institut National de la Santé 
et de la Recherche Médicale), 75013 Paris Cédex 13, Francie"
EP,2015-733485,3110477,Neúčinný EP od počátku,A61M5/145,EN: A REGIONAL ANAESTHESIA INJECTION APPARATUS,"The Queen Elizabeth Hospital 
King's Lynn NHS Foundation Trust, King's Lynn, Norfolk PE30 4ET, Velká Británie"
EP,2015-736425,3164411,Neúčinný EP od počátku,"C07K14/195, C07D277/36",EN: FLUOROGEN ACTIVATING AND SHIFTING TAG (FAST),"Paris Sciences et Lettres - Quartier Latin, 75006 Paris, FrancieCentre National de la Recherche Scientifique 
(CNRS), 75116 Paris, FrancieSorbonne Université, 75006 Paris, Francie"
EP,2015-736537,3152228,Neúčinný EP od počátku,"C07K14/415, C12N15/82",EN: USE OF MICROPEPTIDES IN ORDER TO STIMULATE MYCORRHIZAL SYMBIOSIS,"Université Toulouse III-Paul Sabatier, 31062 Toulouse Cedex 9, FrancieCentre National de la Recherche Scientifique, 75794 Paris Cedex 16, Francie"
EP,2015-763046,3177665,Neúčinný EP od počátku,"C08G63/664, A61L31/06, C08L67/02, C08L67/04, A61K31/77, A61P15/00",EN: COMPOSITION OF DIBLOCK AND TRIBLOCK COPOLYMERS AND THE USE THEREOF IN THE PREVENTION OF TISSUE ADHESIONS,"Université de Montpellier, 34000 Montpellier, FrancieEcole Nationale Supérieure de Chimie de 
Montpellier, 34090 Montpellier, FrancieCentre National de la Recherche Scientifique, 75016 Paris, FrancieCentre Hospitalier Universitaire de Nîmes, 30900 Nimes, Francie"
EP,2015-763410,3310542,Neúčinný EP od počátku,"B28B11/00, B28B11/04, B41J3/407, B41J3/54, B41J25/00",EN: DIGITAL DECORATING MACHINE FOR CERAMIC PRODUCTS,"Projecta Engineering S.r.l., 41042 Fiorano Modenese (Modena), Itálie"
EP,2015-766657,3188606,Platný dokument na poshovovací lhůtě,"A23J3/18, A23J3/22",EN: AN INCLUSION CONTAINING PROTEINACEOUS MEAT ANALOGUE HAVING AN IMPROVED TEXTURE AND AN EXTENDED SHELF-LIFE,"Tereos Starch & Sweeteners Belgium, 9300 Aalst, Belgie"
EP,2015-767326,3188607,Platný dokument na poshovovací lhůtě,"A23J3/18, A23J3/22",EN: A PROTEINACEOUS MEAT ANALOGUE HAVING AN IMPROVED TEXTURE AND AN EXTENDED SHELF-LIFE,"Tereos Starch & Sweeteners Belgium, 9300 Aalst, Belgie"
EP,2015-774647,3152309,Neúčinný EP od počátku,C12N15/82,EN: USE OF MICROPEPTIDES IN ORDER TO STIMULATE PLANT GROWTH,"Université Toulouse III-Paul Sabatier, 31062 Toulouse Cedex 9, FrancieCentre National de la Recherche Scientifique, 75794 Paris Cedex 16, Francie"
EP,2015-786909,3210022,Neúčinný EP od počátku,"G01N33/543, G01N33/569",EN: METHOD FOR DETECTING ORGANISMS IN A DILUTED SAMPLE,"Viovy, Jean-Louis, 75013 Paris, FrancieDescroix, Stéphanie, 75014 Paris, FrancieMalaquin, Laurent, 31450 Aiguesvives, FranciePereiro, Iago, 8003 Zürich, ŠvýcarskoAlexandre, Lucile, 75014 Paris, Francie"
EP,2015-788103,3188780,Neúčinný EP od počátku,"A61M11/00, A61M15/08, A61M11/08, A61M15/00",EN: DEVICE FOR NASAL SPRAYING OF FLUID PRODUCT,"Université de Tours, 37020 Tours Cedex 1, Francie"
EP,2015-788313,3143547,Neúčinný EP od počátku,"G06K9/62, G06F21/56, H04L29/06",EN: SYSTEM AND METHOD FOR HIGH SPEED THREAT INTELLIGENCE MANAGEMENT USING UNSUPERVISED MACHINE LEARNING AND PRIORITIZATION ALGORITHMS,"Ensign Infosecurity (Cybersecurity) Pte. Ltd., Singapore 149547, Singapur"
EP,2015-788339,3203949,Platný dokument,"A61F9/008, B23K26/06, B23K26/067",CS: Zařízení a způsob pro vytínání rohovky nebo oční čočkyEN: DEVICE FOR CUTTING A CORNEA OR A CRYSTALLINE LENS,"Université Jean Monnet Saint Etienne, 42000 Saint Etienne, FrancieCentre National de la Recherche Scientifique, 75794 Paris Cedex 16, Francie"
EP,2015-795106,3214970,Neúčinný EP od počátku,"A46B7/02, A61C15/00",EN: INTERDENTAL BRUSH AND CLEANING DEVICE FOR THE SAME,"Eidenbenz, Stefan, 8126 Zumikon, Švýcarsko"
EP,2015-796998,3108614,Neúčinný EP od počátku,H04L9/40,EN: SYSTEM AND METHOD FOR INFORMATION SECURITY THREAT DISRUPTION VIA A BORDER GATEWAY,"Certis Cisco Security Pte Ltd, Singapore 409179, Singapur"
EP,2015-797148,3218512,Neúčinný EP od počátku,C12Q1/68,EN: A METHOD OF SCREENING FOR MODULATION OF CELL SIGNALLING PATHWAYS,"Cambridge Enterprise Limited, Cambridge CB2 1TN, Velká Británie"
EP,2015-800541,3150969,Neúčinný EP od počátku,G01D5/353,EN: SENSOR FOR MEASURING THE DISTRIBUTION OF PHYSICAL MAGNITUDES IN AN OPTICAL FIBRE AND ASSOCIATED MEASURING METHOD,"Universidad Pública De Navarra, 31006 Pamplona Navarra, Španělsko"
EP,2015-848164,3240691,Neúčinný EP od počátku,"B28B11/04, B41J3/407, B41J29/02, B41J2/165, B41J25/308, B41J25/304, B41J25/34",EN: DECORATING PRINTING MACHINE,"Projecta Engineering S.r.l., 41042 Fiorano Modenese (Modena), Itálie"
