Applicant_Name,Country_Code,Application_Number,File_Name,Filing_Date,ID_univerzita,API,TYP,TYP_CISLO
"České vysoké učení technické v Praze, fakulta elektrotechnická",CZ,2013-75,OPENDATAST96_PT_CZ_FULL_PV2013-75.xml,2013-02-04,4,PT/2013-75,PT,1
"České vysoké učení technické v Praze, Fakulta stavební",CZ,2013-28197,OPENDATAST96_PT_CZ_FULL_PUV2013-28197.xml,2013-07-11,4,PUV/28197,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební",CZ,2014-357,OPENDATAST96_PT_CZ_FULL_PV2014-357.xml,2014-05-23,4,PT/2014-357,PT,1
"České vysoké učení technické v Praze, Fakulta stavební, 
Katedra ekonomiky a řízení stavebnictví",CZ,2013-28054,OPENDATAST96_PT_CZ_FULL_PUV2013-28054.xml,2013-06-10,4,PUV/28054,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, 
Katedra konstrukcí pozemních staveb",CZ,2013-27782,OPENDATAST96_PT_CZ_FULL_PUV2013-27782.xml,2013-04-15,4,PUV/27782,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, 
Katedra konstrukcí pozemních staveb",CZ,2013-27783,OPENDATAST96_PT_CZ_FULL_PUV2013-27783.xml,2013-04-15,4,PUV/27783,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, 
Katedra konstrukcí pozemních staveb",CZ,2013-28273,OPENDATAST96_PT_CZ_FULL_PUV2013-28273.xml,2013-07-31,4,PUV/28273,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, 
Katedra ocelových a dřevěných konstrukcí",CZ,2013-27580,OPENDATAST96_PT_CZ_FULL_PUV2013-27580.xml,2013-03-11,4,PUV/27580,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, 
Katedra ocelových a dřevěných konstrukcí",CZ,2013-28012,OPENDATAST96_PT_CZ_FULL_PUV2013-28012.xml,2013-05-31,4,PUV/28012,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, 
Katedra ocelových a dřevěných konstrukcí",CZ,2013-28255,OPENDATAST96_PT_CZ_FULL_PUV2013-28255.xml,2013-07-25,4,PUV/28255,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, 
Katedra speciální geodézie",CZ,2013-27899,OPENDATAST96_PT_CZ_FULL_PUV2013-27899.xml,2013-05-10,4,PUV/27899,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, Experimentální centrum",CZ,2013-28344,OPENDATAST96_PT_CZ_FULL_PUV2013-28344.xml,2013-08-20,4,PUV/28344,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, Katedra hydrotechniky",CZ,2014-29454,OPENDATAST96_PT_CZ_FULL_PUV2014-29454.xml,2014-04-10,4,PUV/29454,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, Katedra konstrukcí pozemních staveb",CZ,2014-29221,OPENDATAST96_PT_CZ_FULL_PUV2014-29221.xml,2014-02-12,4,PUV/29221,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, Katedra konstrukcí pozemních staveb",CZ,2014-29343,OPENDATAST96_PT_CZ_FULL_PUV2014-29343.xml,2014-03-18,4,PUV/29343,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, Katedra konstrukcí pozemních staveb",CZ,2014-29404,OPENDATAST96_PT_CZ_FULL_PUV2014-29404.xml,2014-03-31,4,PUV/29404,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, Katedra konstrukcí pozemních staveb",CZ,2014-29405,OPENDATAST96_PT_CZ_FULL_PUV2014-29405.xml,2014-03-31,4,PUV/29405,PUV,2
"České vysoké učení technické v Praze, Fakulta stavební, Katedra speciální geodezie",CZ,2015-367,OPENDATAST96_PT_CZ_FULL_PV2015-367.xml,2015-05-29,4,PT/2015-367,PT,1
"České vysoké učení technické v Praze, Fakulta stavební, Katedra speciální geodézie",CZ,2014-29158,OPENDATAST96_PT_CZ_FULL_PUV2014-29158.xml,2014-01-30,4,PUV/29158,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní",CZ,2013-28692,OPENDATAST96_PT_CZ_FULL_PUV2013-28692.xml,2013-10-29,4,PUV/28692,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní",CZ,2013-28693,OPENDATAST96_PT_CZ_FULL_PUV2013-28693.xml,2013-10-29,4,PUV/28693,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní",CZ,2013-28694,OPENDATAST96_PT_CZ_FULL_PUV2013-28694.xml,2013-10-29,4,PUV/28694,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní",CZ,2013-28695,OPENDATAST96_PT_CZ_FULL_PUV2013-28695.xml,2013-10-29,4,PUV/28695,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní",CZ,2013-28762,OPENDATAST96_PT_CZ_FULL_PUV2013-28762.xml,2013-11-12,4,PUV/28762,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní",CZ,2013-28986,OPENDATAST96_PT_CZ_FULL_PUV2013-28986.xml,2013-12-19,4,PUV/28986,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, 
Ústav materiálového inženýrství",CZ,2013-27706,OPENDATAST96_PT_CZ_FULL_PUV2013-27706.xml,2013-04-04,4,PUV/27706,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, 
Ústav materiálového inženýrství",CZ,2013-27707,OPENDATAST96_PT_CZ_FULL_PUV2013-27707.xml,2013-04-04,4,PUV/27707,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, 
Ústav materiálového inženýrství",CZ,2013-28305,OPENDATAST96_PT_CZ_FULL_PUV2013-28305.xml,2013-08-08,4,PUV/28305,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, 
Ústav materiálového inženýrství",CZ,2013-28306,OPENDATAST96_PT_CZ_FULL_PUV2013-28306.xml,2013-08-08,4,PUV/28306,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, 
Ústav přístrojové a řídící techniky",CZ,2013-28098,OPENDATAST96_PT_CZ_FULL_PUV2013-28098.xml,2013-06-21,4,PUV/28098,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, Ústav energetiky",CZ,2013-28801,OPENDATAST96_PT_CZ_FULL_PUV2013-28801.xml,2013-11-21,4,PUV/28801,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, Ústav procesní a zpracovatelské techniky",CZ,2013-28753,OPENDATAST96_PT_CZ_FULL_PUV2013-28753.xml,2013-11-11,4,PUV/28753,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, Ústav procesní a zpracovatelské techniky",CZ,2014-29081,OPENDATAST96_PT_CZ_FULL_PUV2014-29081.xml,2014-01-14,4,PUV/29081,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, Ústav přístrojové a řídicí techniky",CZ,2014-29511,OPENDATAST96_PT_CZ_FULL_PUV2014-29511.xml,2014-04-29,4,PUV/29511,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, Ústav výrobních strojů a zařízení",CZ,2017-403,OPENDATAST96_PT_CZ_DIFF_PV2017-403.xml,2017-07-12,4,PT/2017-403,PT,1
"České vysoké učení technické v Praze, Fakulta strojní, Ústav výrobních strojů a zařízení",CZ,2013-28583,OPENDATAST96_PT_CZ_FULL_PUV2013-28583.xml,2013-10-04,4,PUV/28583,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, Ústav výrobních strojů a zařízení",CZ,2014-29307,OPENDATAST96_PT_CZ_FULL_PUV2014-29307.xml,2014-03-04,4,PUV/29307,PUV,2
"České vysoké učení technické v Praze, Fakulta strojní, Ústav výrobních strojů a zařízení",CZ,2017-33901,OPENDATAST96_PT_CZ_FULL_PUV2017-33901.xml,2017-07-12,4,PUV/33901,PUV,2
"České vysoké učení technické v Praze, FBMI",CZ,2017-33776,OPENDATAST96_PT_CZ_FULL_PUV2017-33776.xml,2017-06-01,4,PUV/33776,PUV,2
"České vysoké učení technické v Praze, UCEEB",CZ,2013-28840,OPENDATAST96_PT_CZ_FULL_PUV2013-28840.xml,2013-11-27,4,PUV/28840,PUV,2
"České vysoké učení technické v Praze, UCEEB",CZ,2013-28987,OPENDATAST96_PT_CZ_FULL_PUV2013-28987.xml,2013-12-19,4,PUV/28987,PUV,2
"České vysoké učení technické v Praze, Univerzitní centrum energeticky efektivních budov",CZ,2015-31723,OPENDATAST96_PT_CZ_FULL_PUV2015-31723.xml,2015-11-04,4,PUV/31723,PUV,2
"České vysoké učení technické v Praze, Univerzitní centrum energeticky efektivních budov ČVUT v Praze",CZ,2015-30844,OPENDATAST96_PT_CZ_FULL_PUV2015-30844.xml,2015-03-12,4,PUV/30844,PUV,2
"České vysoké učení technické v Praze, Univerzitní centrum energeticky efektivních budov ČVUT v Praze",CZ,2015-31448,OPENDATAST96_PT_CZ_FULL_PUV2015-31448.xml,2015-08-24,4,PUV/31448,PUV,2
"České vysoké učení technické v Praze, Univerzitní centrum energeticky efektivních budov ČVUT v Praze",CZ,2018-35213,OPENDATAST96_PT_CZ_FULL_PUV2018-35213.xml,2018-07-27,4,PUV/35213,PUV,2
"České vysoké učení technické v Praze,
Fakulta dopravní",CZ,2015-264,OPENDATAST96_PT_CZ_FULL_PV2015-264.xml,2015-04-20,4,PT/2015-264,PT,1
"České vysoké učení technické v praze,
Univerzitní centrum energeticky efektivních budov",CZ,2017-34373,OPENDATAST96_PT_CZ_DIFF_PUV2017-34373.xml,2017-11-21,4,PUV/34373,PUV,2
"České vysoké učení technické v Praze,
Univerzitní centrum energeticky efektivních budov",CZ,2018-35076,OPENDATAST96_PT_CZ_DIFF_PUV2018-35076.xml,2018-06-18,4,PUV/35076,PUV,2
"České vysoké učení technické v Praze,
Univerzitní centrum energeticky efektivních budov",CZ,2018-34921,OPENDATAST96_PT_CZ_FULL_PUV2018-34921.xml,2018-05-02,4,PUV/34921,PUV,2
"České vysoké učení technické, Výpočetní a informační centrum",CZ,2013-28386,OPENDATAST96_PT_CZ_FULL_PUV2013-28386.xml,2013-08-29,4,PUV/28386,PUV,2
"České vysoké učení v Praze, Fakulta biomedicínského inženýrství",CZ,2013-1079,OPENDATAST96_PT_CZ_DIFF_PV2013-1079.xml,2013-12-30,4,PT/2013-1079,PT,1
"ČVUT v Praze, fakulta stavební",CZ,2018-34567,OPENDATAST96_PT_CZ_FULL_PUV2018-34567.xml,2018-01-10,4,PUV/34567,PUV,2
"ČVUT v Praze, fakulta stavební",CZ,2014-962,OPENDATAST96_PT_CZ_FULL_PV2014-962.xml,2014-12-29,4,PT/2014-962,PT,1
"ČVUT v Praze, Fakulta strojní",CZ,2013-27340,OPENDATAST96_PT_CZ_FULL_PUV2013-27340.xml,2013-01-16,4,PUV/27340,PUV,2
"ČVUT v Praze, Fakulta strojní",CZ,2013-28489,OPENDATAST96_PT_CZ_FULL_PUV2013-28489.xml,2013-09-18,4,PUV/28489,PUV,2
"ČVUT v Praze, Fakulta strojní",CZ,2014-29189,OPENDATAST96_PT_CZ_FULL_PUV2014-29189.xml,2014-02-05,4,PUV/29189,PUV,2
"ČVUT v Praze, Fakulta strojní",CZ,2014-29317,OPENDATAST96_PT_CZ_FULL_PUV2014-29317.xml,2014-03-10,4,PUV/29317,PUV,2
"ČVUT v Praze, Fakulta strojní
Ústav mechaniky, biomechaniky a mechatroniky",CZ,2013-29034,OPENDATAST96_PT_CZ_FULL_PUV2013-29034.xml,2013-12-31,4,PUV/29034,PUV,2
"ČVUT, Fakulta stavební, Katedra silničních staveb",CZ,2014-29552,OPENDATAST96_PT_CZ_FULL_PUV2014-29552.xml,2014-05-13,4,PUV/29552,PUV,2
"Fakulta jaderná a fyzikálně inženýrská, ČVUT",CZ,2013-678,OPENDATAST96_PT_CZ_FULL_PV2013-678.xml,2013-09-04,4,PT/2013-678,PT,1
Jihoceska Universita V Ceskych Budejovicich,CZ,2016-2718,OPENDATAST96_EPTEST_CZ_FULL_CZEP3339856.xml,2016-12-22,6,EP/3339856,EP,5
Jihoceska Universita V Ceskych Budejovicich,CZ,2019-160447,OPENDATAST96_EPTEST_CZ_FULL_CZEP3599603.xml,2019-03-04,6,EP/3599603,EP,5
Jihočeská univerzita v Českých Budějovicích,CZ,2014-29538,OPENDATAST96_PT_CZ_DIFF_PUV2014-29538.xml,2014-05-07,6,PUV/29538,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2014-29595,OPENDATAST96_PT_CZ_DIFF_PUV2014-29595.xml,2014-05-28,6,PUV/29595,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2014-29715,OPENDATAST96_PT_CZ_DIFF_PUV2014-29715.xml,2014-06-30,6,PUV/29715,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2016-32567,OPENDATAST96_PT_CZ_DIFF_PUV2016-32567.xml,2016-07-14,6,PUV/32567,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2017-34154,OPENDATAST96_PT_CZ_DIFF_PUV2017-34154.xml,2017-09-29,6,PUV/34154,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-34616,OPENDATAST96_PT_CZ_DIFF_PUV2018-34616.xml,2018-01-24,6,PUV/34616,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-35208,OPENDATAST96_PT_CZ_DIFF_PUV2018-35208.xml,2018-07-26,6,PUV/35208,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2019-36010,OPENDATAST96_PT_CZ_DIFF_PUV2019-36010.xml,2019-03-13,6,PUV/36010,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2019-36138,OPENDATAST96_PT_CZ_DIFF_PUV2019-36138.xml,2019-04-23,6,PUV/36138,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2019-36148,OPENDATAST96_PT_CZ_DIFF_PUV2019-36148.xml,2019-04-25,6,PUV/36148,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2019-36358,OPENDATAST96_PT_CZ_DIFF_PUV2019-36358.xml,2019-06-27,6,PUV/36358,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2019-36544,OPENDATAST96_PT_CZ_DIFF_PUV2019-36544.xml,2019-08-22,6,PUV/36544,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2019-36545,OPENDATAST96_PT_CZ_DIFF_PUV2019-36545.xml,2019-08-22,6,PUV/36545,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2019-36699,OPENDATAST96_PT_CZ_DIFF_PUV2019-36699.xml,2019-10-03,6,PUV/36699,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2020-37194,OPENDATAST96_PT_CZ_DIFF_PUV2020-37194.xml,2020-01-30,6,PUV/37194,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2020-38137,OPENDATAST96_PT_CZ_DIFF_PUV2020-38137.xml,2020-10-20,6,PUV/38137,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2021-38995,OPENDATAST96_PT_CZ_DIFF_PUV2021-38995.xml,2021-07-13,6,PUV/38995,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2021-39348,OPENDATAST96_PT_CZ_DIFF_PUV2021-39348.xml,2021-11-08,6,PUV/39348,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2021-39486,OPENDATAST96_PT_CZ_DIFF_PUV2021-39486.xml,2021-12-17,6,PUV/39486,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2021-39516,OPENDATAST96_PT_CZ_DIFF_PUV2021-39516.xml,2021-12-22,6,PUV/39516,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-39800,OPENDATAST96_PT_CZ_DIFF_PUV2022-39800.xml,2022-04-13,6,PUV/39800,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-39824,OPENDATAST96_PT_CZ_DIFF_PUV2022-39824.xml,2022-04-26,6,PUV/39824,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-39950,OPENDATAST96_PT_CZ_DIFF_PUV2022-39950.xml,2022-05-31,6,PUV/39950,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-39952,OPENDATAST96_PT_CZ_DIFF_PUV2022-39952.xml,2022-05-31,6,PUV/39952,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40078,OPENDATAST96_PT_CZ_DIFF_PUV2022-40078.xml,2022-07-14,6,PUV/40078,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40128,OPENDATAST96_PT_CZ_DIFF_PUV2022-40128.xml,2022-08-04,6,PUV/40128,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40129,OPENDATAST96_PT_CZ_DIFF_PUV2022-40129.xml,2022-08-04,6,PUV/40129,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40181,OPENDATAST96_PT_CZ_DIFF_PUV2022-40181.xml,2022-08-29,6,PUV/40181,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40211,OPENDATAST96_PT_CZ_DIFF_PUV2022-40211.xml,2022-09-07,6,PUV/40211,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40212,OPENDATAST96_PT_CZ_DIFF_PUV2022-40212.xml,2022-09-07,6,PUV/40212,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40274,OPENDATAST96_PT_CZ_DIFF_PUV2022-40274.xml,2022-09-22,6,PUV/40274,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40408,OPENDATAST96_PT_CZ_DIFF_PUV2022-40408.xml,2022-10-27,6,PUV/40408,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40472,OPENDATAST96_PT_CZ_DIFF_PUV2022-40472.xml,2022-11-14,6,PUV/40472,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2022-40588,OPENDATAST96_PT_CZ_DIFF_PUV2022-40588.xml,2022-12-20,6,PUV/40588,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-40647,OPENDATAST96_PT_CZ_DIFF_PUV2023-40647.xml,2023-01-03,6,PUV/40647,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-40745,OPENDATAST96_PT_CZ_DIFF_PUV2023-40745.xml,2023-02-21,6,PUV/40745,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-40761,OPENDATAST96_PT_CZ_DIFF_PUV2023-40761.xml,2023-02-28,6,PUV/40761,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-40762,OPENDATAST96_PT_CZ_DIFF_PUV2023-40762.xml,2023-02-28,6,PUV/40762,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-40763,OPENDATAST96_PT_CZ_DIFF_PUV2023-40763.xml,2023-02-28,6,PUV/40763,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-40796,OPENDATAST96_PT_CZ_DIFF_PUV2023-40796.xml,2022-05-31,6,PUV/40796,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-41117,OPENDATAST96_PT_CZ_DIFF_PUV2023-41117.xml,2023-06-29,6,PUV/41117,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-41212,OPENDATAST96_PT_CZ_DIFF_PUV2023-41212.xml,2022-11-14,6,PUV/41212,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2023-41522,OPENDATAST96_PT_CZ_DIFF_PUV2023-41522.xml,2023-12-07,6,PUV/41522,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2024-41890,OPENDATAST96_PT_CZ_DIFF_PUV2024-41890.xml,2024-04-08,6,PUV/41890,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2024-41926,OPENDATAST96_PT_CZ_DIFF_PUV2024-41926.xml,2024-04-24,6,PUV/41926,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2015-290,OPENDATAST96_PT_CZ_DIFF_PV2015-290.xml,2015-04-29,6,PT/2015-290,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2015-291,OPENDATAST96_PT_CZ_DIFF_PV2015-291.xml,2015-04-29,6,PT/2015-291,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2015-293,OPENDATAST96_PT_CZ_DIFF_PV2015-293.xml,2015-04-29,6,PT/2015-293,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2017-310,OPENDATAST96_PT_CZ_DIFF_PV2017-310.xml,2017-05-31,6,PT/2017-310,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2017-524,OPENDATAST96_PT_CZ_DIFF_PV2017-524.xml,2017-09-08,6,PT/2017-524,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2017-525,OPENDATAST96_PT_CZ_DIFF_PV2017-525.xml,2017-09-08,6,PT/2017-525,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2017-526,OPENDATAST96_PT_CZ_DIFF_PV2017-526.xml,2017-09-08,6,PT/2017-526,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2018-376,OPENDATAST96_PT_CZ_DIFF_PV2018-376.xml,2018-07-26,6,PT/2018-376,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2019-148,OPENDATAST96_PT_CZ_DIFF_PV2019-148.xml,2019-03-13,6,PT/2019-148,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2019-315,OPENDATAST96_PT_CZ_DIFF_PV2019-315.xml,2019-05-21,6,PT/2019-315,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2019-317,OPENDATAST96_PT_CZ_DIFF_PV2019-317.xml,2019-05-21,6,PT/2019-317,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2020-44,OPENDATAST96_PT_CZ_DIFF_PV2020-44.xml,2020-01-30,6,PT/2020-44,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2021-164,OPENDATAST96_PT_CZ_DIFF_PV2021-164.xml,2021-04-01,6,PT/2021-164,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2021-514,OPENDATAST96_PT_CZ_DIFF_PV2021-514.xml,2021-11-08,6,PT/2021-514,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2022-125,OPENDATAST96_PT_CZ_DIFF_PV2022-125.xml,2022-03-18,6,PT/2022-125,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2022-170,OPENDATAST96_PT_CZ_DIFF_PV2022-170.xml,2022-04-26,6,PT/2022-170,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2022-229,OPENDATAST96_PT_CZ_DIFF_PV2022-229.xml,2022-05-31,6,PT/2022-229,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2022-359,OPENDATAST96_PT_CZ_DIFF_PV2022-359.xml,2022-08-29,6,PT/2022-359,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2022-376,OPENDATAST96_PT_CZ_DIFF_PV2022-376.xml,2022-09-07,6,PT/2022-376,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2022-377,OPENDATAST96_PT_CZ_DIFF_PV2022-377.xml,2022-09-07,6,PT/2022-377,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2022-444,OPENDATAST96_PT_CZ_DIFF_PV2022-444.xml,2022-10-27,6,PT/2022-444,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2022-474,OPENDATAST96_PT_CZ_DIFF_PV2022-474.xml,2022-11-14,6,PT/2022-474,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2023-68,OPENDATAST96_PT_CZ_DIFF_PV2023-68.xml,2023-02-21,6,PT/2023-68,PT,1
Jihočeská univerzita v Českých Budějovicích,CZ,2013-27795,OPENDATAST96_PT_CZ_FULL_PUV2013-27795.xml,2013-04-17,6,PUV/27795,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2015-31018,OPENDATAST96_PT_CZ_FULL_PUV2015-31018.xml,2015-04-29,6,PUV/31018,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2015-31518,OPENDATAST96_PT_CZ_FULL_PUV2015-31518.xml,2015-09-15,6,PUV/31518,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2015-31964,OPENDATAST96_PT_CZ_FULL_PUV2015-31964.xml,2015-12-29,6,PUV/31964,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2017-33355,OPENDATAST96_PT_CZ_FULL_PUV2017-33355.xml,2017-01-27,6,PUV/33355,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-34876,OPENDATAST96_PT_CZ_FULL_PUV2018-34876.xml,2018-04-17,6,PUV/34876,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-35189,OPENDATAST96_PT_CZ_FULL_PUV2018-35189.xml,2018-07-18,6,PUV/35189,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-35286,OPENDATAST96_PT_CZ_FULL_PUV2018-35286.xml,2018-08-24,6,PUV/35286,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-35290,OPENDATAST96_PT_CZ_FULL_PUV2018-35290.xml,2018-08-24,6,PUV/35290,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-35484,OPENDATAST96_PT_CZ_FULL_PUV2018-35484.xml,2018-10-19,6,PUV/35484,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-35485,OPENDATAST96_PT_CZ_FULL_PUV2018-35485.xml,2018-10-19,6,PUV/35485,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-35521,OPENDATAST96_PT_CZ_FULL_PUV2018-35521.xml,2018-10-25,6,PUV/35521,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2018-35583,OPENDATAST96_PT_CZ_FULL_PUV2018-35583.xml,2018-11-07,6,PUV/35583,PUV,2
Jihočeská univerzita v Českých Budějovicích,CZ,2015-730,OPENDATAST96_PT_CZ_FULL_PV2015-730.xml,2015-10-13,6,PT/2015-730,PT,1
